id,name,email,phone_number,date_of_birth,valid_email,email_correction_status,valid_phone,phone_correction_status,valid_dob,dob_correction_status
3911,usynduw,ivyfjjjzjgZ,2843493J,1987-62-77,invalid@example.com,non-correctable,00000000,non-correctable,1987-62-77,valid
3913,rbjnjzj,ajigznppkdM,8357094N,1972-71-69,invalid@example.com,non-correctable,00000000,non-correctable,1972-71-69,valid
3914,vyqycky,qnhuobqsquF,9997465p,1991-81-72,invalid@example.com,non-correctable,00000000,non-correctable,1991-81-72,valid
3915,wlopahi,ckkvtacrwbF,1325250G,1970-61-82,invalid@example.com,non-correctable,00000000,non-correctable,1970-61-82,valid
3917,iebbrih,qkxtmpgkcas,6875908c,1980-44-38,invalid@example.com,non-correctable,00000000,non-correctable,1980-44-38,valid
3921,adhrrpa,zgarjznpbge,0739159G,1991-32-73,invalid@example.com,non-correctable,00000000,non-correctable,1991-32-73,valid
3923,snnylaq,utcujdxzimT,2764762s,1988-53-48,invalid@example.com,non-correctable,00000000,non-correctable,1988-53-48,valid
3926,kfcadom,nloxyigpxmp,9780702s,2000-73-53,invalid@example.com,non-correctable,00000000,non-correctable,2000-73-53,valid
3927,uwmxair,rhdxsojyikU,9085835C,1986-22-67,invalid@example.com,non-correctable,00000000,non-correctable,1986-22-67,valid
3929,kuxbzow,mnzsjucpmuq,1320497F,1986-74-50,invalid@example.com,non-correctable,00000000,non-correctable,1986-74-50,valid
3932,bzegmzr,fjqrplufdjA,1178579O,1998-56-98,invalid@example.com,non-correctable,00000000,non-correctable,1998-56-98,valid
3933,ydbdjqj,teadssmdfsm,7764161E,1994-92-70,invalid@example.com,non-correctable,00000000,non-correctable,1994-92-70,valid
3935,sjulasq,wdmumwlwyqz,4294397e,1977-34-47,invalid@example.com,non-correctable,00000000,non-correctable,1977-34-47,valid
3939,fvugbcd,sqexwuhsmgG,9207021p,1970-94-37,invalid@example.com,non-correctable,00000000,non-correctable,1970-94-37,valid
3940,wddvaud,bigfsrwowdJ,0783073C,1985-80-69,invalid@example.com,non-correctable,00000000,non-correctable,1985-80-69,valid
3941,eosabwg,yjpigbkergU,2220891H,1986-48-34,invalid@example.com,non-correctable,00000000,non-correctable,1986-48-34,valid
3944,uqiwugh,umnlneggkro,0412465d,1986-77-68,invalid@example.com,non-correctable,00000000,non-correctable,1986-77-68,valid
3945,egldhus,tsfadzrmqvr,6265988T,1990-66-77,invalid@example.com,non-correctable,00000000,non-correctable,1990-66-77,valid
3946,iurlhsx,doqwrqiyrar,9517679K,1993-94-57,invalid@example.com,non-correctable,00000000,non-correctable,1993-94-57,valid
3948,mtzgjqs,yyhvwkoarjT,7915274m,1977-79-98,invalid@example.com,non-correctable,00000000,non-correctable,1977-79-98,valid
3950,ibhjzyz,vilxwqbfofy,4540263J,1975-41-78,invalid@example.com,non-correctable,00000000,non-correctable,1975-41-78,valid
3951,smgfkmf,fjrowvngwhQ,4715745N,1989-67-47,invalid@example.com,non-correctable,00000000,non-correctable,1989-67-47,valid
3953,pgtzete,kwyycwkyreB,2800028M,1997-77-93,invalid@example.com,non-correctable,00000000,non-correctable,1997-77-93,valid
3954,vslqyqa,hwuvueisveK,3307855q,1987-69-76,invalid@example.com,non-correctable,00000000,non-correctable,1987-69-76,valid
3955,tbkdlyf,ueglairguiJ,3268282j,1981-52-44,invalid@example.com,non-correctable,00000000,non-correctable,1981-52-44,valid
3956,gftnfoq,iajtpiljmfA,3008197u,1994-60-76,invalid@example.com,non-correctable,00000000,non-correctable,1994-60-76,valid
3957,gceatnk,yeerjnvjtty,7427297U,1983-50-92,invalid@example.com,non-correctable,00000000,non-correctable,1983-50-92,valid
3958,myndkrx,hlhozgumigV,3175463q,1982-92-95,invalid@example.com,non-correctable,00000000,non-correctable,1982-92-95,valid
3960,rvmgedn,dothadvaabi,6017297X,1991-87-97,invalid@example.com,non-correctable,00000000,non-correctable,1991-87-97,valid
3962,shejiqt,elculkvqlvy,3829522h,1982-14-79,invalid@example.com,non-correctable,00000000,non-correctable,1982-14-79,valid
3966,szrhfzq,waecnrysogK,4045144z,1997-51-63,invalid@example.com,non-correctable,00000000,non-correctable,1997-51-63,valid
3967,kmqdknz,owdhezzenzE,4066192s,1977-76-93,invalid@example.com,non-correctable,00000000,non-correctable,1977-76-93,valid
3968,rkyxnwx,gtlkoaetbbd,9224777Y,1997-55-42,invalid@example.com,non-correctable,00000000,non-correctable,1997-55-42,valid
3969,invxtdf,vdhshvjjwzh,5576320K,1974-74-96,invalid@example.com,non-correctable,00000000,non-correctable,1974-74-96,valid
3972,dkfyhds,tzjtjffiwig,5342627c,1984-56-37,invalid@example.com,non-correctable,00000000,non-correctable,1984-56-37,valid
3974,ntdbtoi,hxxkyxvvyhn,4272082f,1976-74-98,invalid@example.com,non-correctable,00000000,non-correctable,1976-74-98,valid
3979,dmliezb,dvhxpvxotyc,4478927n,1979-17-38,invalid@example.com,non-correctable,00000000,non-correctable,1979-17-38,valid
3980,gxwdtdp,ayaofpabdtQ,4249510n,1992-35-50,invalid@example.com,non-correctable,00000000,non-correctable,1992-35-50,valid
3982,ihbjphm,zsdcziatviq,5991940r,1992-71-48,invalid@example.com,non-correctable,00000000,non-correctable,1992-71-48,valid
3984,mjpzqhl,qqqcbgrgdgy,5169513T,1974-89-84,invalid@example.com,non-correctable,00000000,non-correctable,1974-89-84,valid
3985,cfvelhc,pqgjyhesmhz,3452085h,1977-89-92,invalid@example.com,non-correctable,00000000,non-correctable,1977-89-92,valid
3986,feafpvd,hdaxmkuzeiW,6314033Q,1995-48-43,invalid@example.com,non-correctable,00000000,non-correctable,1995-48-43,valid
3987,bfdiokt,hmxxdbgcmwt,3998994t,1984-97-56,invalid@example.com,non-correctable,00000000,non-correctable,1984-97-56,valid
3988,qmaogjt,mlqwxujkplH,0691855b,1970-32-77,invalid@example.com,non-correctable,00000000,non-correctable,1970-32-77,valid
3989,rveoipj,higqufktnvZ,2348647j,1991-61-91,invalid@example.com,non-correctable,00000000,non-correctable,1991-61-91,valid
3992,wlnefmy,mvgepjylpwe,3584630W,1992-19-58,invalid@example.com,non-correctable,00000000,non-correctable,1992-19-58,valid
3995,sbniutv,rhyngjhpblS,2284179M,1988-64-99,invalid@example.com,non-correctable,00000000,non-correctable,1988-64-99,valid
3996,gdjyzry,dsimzisixfV,8931217F,1985-27-96,invalid@example.com,non-correctable,00000000,non-correctable,1985-27-96,valid
3998,rgrnvmr,aiztjdticrA,4345684h,1981-27-79,invalid@example.com,non-correctable,00000000,non-correctable,1981-27-79,valid
3999,kgvknan,azxkkgqhzuH,6022176y,1985-19-55,invalid@example.com,non-correctable,00000000,non-correctable,1985-19-55,valid
4000,yowrfth,yyfzfkucriF,5529507P,1984-68-39,invalid@example.com,non-correctable,00000000,non-correctable,1984-68-39,valid
4002,dkcznem,cxcbnqpqpha,8781545H,1974-80-32,invalid@example.com,non-correctable,00000000,non-correctable,1974-80-32,valid
4004,fsttrav,edapxuqfqej,2307158F,1976-68-92,invalid@example.com,non-correctable,00000000,non-correctable,1976-68-92,valid
4005,gzqdaom,bmuuurnouqI,0490686i,1974-62-86,invalid@example.com,non-correctable,00000000,non-correctable,1974-62-86,valid
4006,fsbgupe,ylehghmfsjI,0887701V,1975-96-83,invalid@example.com,non-correctable,00000000,non-correctable,1975-96-83,valid
4007,uscidec,vllskmyhfiQ,0547558h,1991-82-57,invalid@example.com,non-correctable,00000000,non-correctable,1991-82-57,valid
4008,ficpfyy,tdfyiopbwrd,5972111C,2000-52-90,invalid@example.com,non-correctable,00000000,non-correctable,2000-52-90,valid
4009,xddxnjw,ueuxewzerfK,1802508O,1974-86-66,invalid@example.com,non-correctable,00000000,non-correctable,1974-86-66,valid
4010,dmovmly,lxgjjpqbvkd,4674899q,1989-94-61,invalid@example.com,non-correctable,00000000,non-correctable,1989-94-61,valid
4016,wqfpzkd,npypumzfljf,3597611W,1992-90-38,invalid@example.com,non-correctable,00000000,non-correctable,1992-90-38,valid
4017,ilcztjo,pmwvkczzutW,5540607K,1994-44-95,invalid@example.com,non-correctable,00000000,non-correctable,1994-44-95,valid
4018,gkhnwax,lvbjukgzefa,0833500j,2000-36-70,invalid@example.com,non-correctable,00000000,non-correctable,2000-36-70,valid
4027,saqgbgz,izzbqtxiueP,5893712B,1971-66-99,invalid@example.com,non-correctable,00000000,non-correctable,1971-66-99,valid
4030,kfgriby,betfhdrrnuj,5201369u,1975-83-86,invalid@example.com,non-correctable,00000000,non-correctable,1975-83-86,valid
4031,bppdjve,jobyfodeaap,7081384o,1996-23-48,invalid@example.com,non-correctable,00000000,non-correctable,1996-23-48,valid
4034,esrszgl,ryyxigwmnwq,0590678R,1992-69-73,invalid@example.com,non-correctable,00000000,non-correctable,1992-69-73,valid
4036,yvbqlyr,lbfcioosges,9059333e,1976-13-51,invalid@example.com,non-correctable,00000000,non-correctable,1976-13-51,valid
4037,afhqrdw,kpqembgubeB,4610135F,1979-16-50,invalid@example.com,non-correctable,00000000,non-correctable,1979-16-50,valid
4038,sfvpdlj,sgijpykhbkn,5321364e,1981-87-34,invalid@example.com,non-correctable,00000000,non-correctable,1981-87-34,valid
4040,ifqqawk,fsyjsmqgivm,7339817k,1987-41-86,invalid@example.com,non-correctable,00000000,non-correctable,1987-41-86,valid
4042,wvbqvjk,fgyaijsdtiu,3210482M,1982-33-59,invalid@example.com,non-correctable,00000000,non-correctable,1982-33-59,valid
4046,infssqw,bsrtpooragq,4079029e,1996-40-98,invalid@example.com,non-correctable,00000000,non-correctable,1996-40-98,valid
4048,mrdccbn,pugfowszjii,8921500R,1992-56-60,invalid@example.com,non-correctable,00000000,non-correctable,1992-56-60,valid
4049,axeazyw,giddalvtcjW,1526438P,1999-83-98,invalid@example.com,non-correctable,00000000,non-correctable,1999-83-98,valid
4050,jiouzdh,smnobagsfgL,5898506u,1999-95-61,invalid@example.com,non-correctable,00000000,non-correctable,1999-95-61,valid
4052,nhlpgfs,daanqlclsvT,0874089D,1994-20-51,invalid@example.com,non-correctable,00000000,non-correctable,1994-20-51,valid
4056,uslvtii,dkxfgtfmcki,1277025A,1985-20-35,invalid@example.com,non-correctable,00000000,non-correctable,1985-20-35,valid
4057,fzhlpeg,yqceppopuoX,2198152U,1999-74-98,invalid@example.com,non-correctable,00000000,non-correctable,1999-74-98,valid
4060,gzxfwqe,rxkosedlrfe,8893976X,1975-94-80,invalid@example.com,non-correctable,00000000,non-correctable,1975-94-80,valid
4062,kebwzvp,vemdawughgb,3728825L,1979-70-93,invalid@example.com,non-correctable,00000000,non-correctable,1979-70-93,valid
4063,tfftcky,ihffbbicmfO,2915365p,1977-34-68,invalid@example.com,non-correctable,00000000,non-correctable,1977-34-68,valid
4066,ksqcpyx,wuckcgeqfaI,5263871d,1975-54-93,invalid@example.com,non-correctable,00000000,non-correctable,1975-54-93,valid
4067,rxdfkwy,xvnwxhkpnfu,0977404s,1972-58-58,invalid@example.com,non-correctable,00000000,non-correctable,1972-58-58,valid
4068,xtdysng,ubqrmcjejjb,8501381E,1986-49-44,invalid@example.com,non-correctable,00000000,non-correctable,1986-49-44,valid
4070,rowefci,nbosvmzeonI,2478396t,1981-43-33,invalid@example.com,non-correctable,00000000,non-correctable,1981-43-33,valid
4071,nfhrnxu,tncsceoffpq,0941097m,1975-23-36,invalid@example.com,non-correctable,00000000,non-correctable,1975-23-36,valid
4072,ctmsrob,xephowsmnla,4225137A,1996-63-78,invalid@example.com,non-correctable,00000000,non-correctable,1996-63-78,valid
4073,ejwukwd,zbftbriuyts,3260140C,1997-60-58,invalid@example.com,non-correctable,00000000,non-correctable,1997-60-58,valid
4075,sljrafn,enrpqtlxygx,3393573c,1979-64-94,invalid@example.com,non-correctable,00000000,non-correctable,1979-64-94,valid
4076,tjqysjm,hjcydevlfoM,6939100g,1976-47-58,invalid@example.com,non-correctable,00000000,non-correctable,1976-47-58,valid
4077,rkdqwbu,dlbzqinecnA,1224307N,1970-99-42,invalid@example.com,non-correctable,00000000,non-correctable,1970-99-42,valid
4079,xwvoxhu,hmqnnmiiszx,7543529o,1987-18-64,invalid@example.com,non-correctable,00000000,non-correctable,1987-18-64,valid
4082,qkrrcxz,phnndjrtcji,8994682I,1992-87-44,invalid@example.com,non-correctable,00000000,non-correctable,1992-87-44,valid
4086,yhtzcel,vxyuqkjihmz,8734946z,1975-18-33,invalid@example.com,non-correctable,00000000,non-correctable,1975-18-33,valid
4087,nkpijda,mbvbsfnaeqI,0737122x,2000-81-88,invalid@example.com,non-correctable,00000000,non-correctable,2000-81-88,valid
4089,ofztjow,dqaadvekdwr,9609281o,1973-82-55,invalid@example.com,non-correctable,00000000,non-correctable,1973-82-55,valid
4090,mgwamjp,sewrlrjgrzZ,0616403o,1980-63-36,invalid@example.com,non-correctable,00000000,non-correctable,1980-63-36,valid
4091,viqdprs,atdidnrrhjw,4728137D,1981-98-42,invalid@example.com,non-correctable,00000000,non-correctable,1981-98-42,valid
4093,dwjxxwk,olnucjnqskc,0991549h,1979-85-92,invalid@example.com,non-correctable,00000000,non-correctable,1979-85-92,valid
4097,xrthcqy,kuqupkeabnB,2325149l,1991-83-48,invalid@example.com,non-correctable,00000000,non-correctable,1991-83-48,valid
4099,zugoxpq,qfzydmlmmsD,6303185C,1992-79-55,invalid@example.com,non-correctable,00000000,non-correctable,1992-79-55,valid
4104,gamsbnq,kbxcqfoppha,9670141e,1988-79-94,invalid@example.com,non-correctable,00000000,non-correctable,1988-79-94,valid
4105,cgjugsx,cthogmaacjn,0014970J,1991-30-88,invalid@example.com,non-correctable,00000000,non-correctable,1991-30-88,valid
4107,ihqlfhs,bvpgcswcdar,4520026I,1971-51-70,invalid@example.com,non-correctable,00000000,non-correctable,1971-51-70,valid
4112,llnvkwu,fpttidwyxzt,6243249C,1985-72-78,invalid@example.com,non-correctable,00000000,non-correctable,1985-72-78,valid
4114,clbturt,fuftudwkwru,5373776r,1999-96-52,invalid@example.com,non-correctable,00000000,non-correctable,1999-96-52,valid
4117,poiufzd,zxetjujgsuc,3093770k,1984-31-56,invalid@example.com,non-correctable,00000000,non-correctable,1984-31-56,valid
4121,cxouvcs,uhtqyycokyf,2323618K,1995-52-48,invalid@example.com,non-correctable,00000000,non-correctable,1995-52-48,valid
4123,crxvjfn,gfgcpmnhezk,9703322o,1992-83-37,invalid@example.com,non-correctable,00000000,non-correctable,1992-83-37,valid
4124,sjzieaq,oxbqiujnoql,9641939j,1991-55-36,invalid@example.com,non-correctable,00000000,non-correctable,1991-55-36,valid
4125,epeyosd,copyxjqeqta,9333115M,1970-40-39,invalid@example.com,non-correctable,00000000,non-correctable,1970-40-39,valid
4127,tqdvnte,laqnjkcndse,9904906R,1993-58-72,invalid@example.com,non-correctable,00000000,non-correctable,1993-58-72,valid
4132,qwzsuef,zlrakevfurV,9766521r,1982-95-62,invalid@example.com,non-correctable,00000000,non-correctable,1982-95-62,valid
4134,yewfygh,lmnqffkqwpx,4810513z,1977-78-67,invalid@example.com,non-correctable,00000000,non-correctable,1977-78-67,valid
4137,fskhmtx,vwamrdvyjvC,5284850r,1990-56-62,invalid@example.com,non-correctable,00000000,non-correctable,1990-56-62,valid
4140,kkpamfa,gutrplolpgW,3594318D,1985-28-96,invalid@example.com,non-correctable,00000000,non-correctable,1985-28-96,valid
4141,mmkuhwk,qcfoznmtrqh,8794075D,1996-41-65,invalid@example.com,non-correctable,00000000,non-correctable,1996-41-65,valid
4145,twshyhs,mcjxmxybbtC,8112727l,1983-90-75,invalid@example.com,non-correctable,00000000,non-correctable,1983-90-75,valid
4146,pqakbun,gsvgyregmzM,9597485T,1994-52-94,invalid@example.com,non-correctable,00000000,non-correctable,1994-52-94,valid
4149,rbaojwp,kcuuuoxsnjI,2295819R,1975-47-56,invalid@example.com,non-correctable,00000000,non-correctable,1975-47-56,valid
4152,aupwhwx,ixnseqrzniy,6302749S,1999-64-81,invalid@example.com,non-correctable,00000000,non-correctable,1999-64-81,valid
4153,xkbmbmj,jlhvdegeygx,6693529O,1978-53-85,invalid@example.com,non-correctable,00000000,non-correctable,1978-53-85,valid
4156,dfxsxhy,hmpdeurlotX,3592004C,1988-48-85,invalid@example.com,non-correctable,00000000,non-correctable,1988-48-85,valid
4157,awbnclv,txjyehnlpyB,7172946m,1983-33-67,invalid@example.com,non-correctable,00000000,non-correctable,1983-33-67,valid
4158,fgsjzbi,hyknrjnmjeN,1094012D,1982-72-55,invalid@example.com,non-correctable,00000000,non-correctable,1982-72-55,valid
4160,wfibzut,yubsmioklkr,8493129g,1992-29-99,invalid@example.com,non-correctable,00000000,non-correctable,1992-29-99,valid
4161,ninoijs,uyhcpzvmzdY,0548890t,1997-45-92,invalid@example.com,non-correctable,00000000,non-correctable,1997-45-92,valid
4162,oppbaep,uvexftelqvV,4207203d,1993-52-61,invalid@example.com,non-correctable,00000000,non-correctable,1993-52-61,valid
4163,nhcatmo,eiunpnptagC,9796757P,1980-99-38,invalid@example.com,non-correctable,00000000,non-correctable,1980-99-38,valid
4166,mrlszts,lhmrcdvtaoz,8536628Z,1994-51-72,invalid@example.com,non-correctable,00000000,non-correctable,1994-51-72,valid
4168,fggtzjd,qkpppepcwaD,8462783U,1987-56-86,invalid@example.com,non-correctable,00000000,non-correctable,1987-56-86,valid
4171,dwvxsmm,gbhiwrbfhrZ,5587217N,1989-80-89,invalid@example.com,non-correctable,00000000,non-correctable,1989-80-89,valid
4172,susxdvn,wnvdidnfaev,7755960t,1974-17-98,invalid@example.com,non-correctable,00000000,non-correctable,1974-17-98,valid
4173,gyzwifm,vxcbfjkayuc,1330283u,1995-97-56,invalid@example.com,non-correctable,00000000,non-correctable,1995-97-56,valid
4181,xwhiyyk,fgajrlzytqb,7208718M,1985-40-64,invalid@example.com,non-correctable,00000000,non-correctable,1985-40-64,valid
4185,vfmqvmu,guefwtjhmvT,0291381Y,1989-96-80,invalid@example.com,non-correctable,00000000,non-correctable,1989-96-80,valid
4187,ckqlxuw,vdgaygsrgpK,2778505r,1981-93-50,invalid@example.com,non-correctable,00000000,non-correctable,1981-93-50,valid
4188,ndjkozm,abkeplxfivR,7105661X,1983-90-98,invalid@example.com,non-correctable,00000000,non-correctable,1983-90-98,valid
4192,iymhjhg,traaczfwopl,9339670U,1984-68-76,invalid@example.com,non-correctable,00000000,non-correctable,1984-68-76,valid
4198,qnipzse,qzotlwwmtqf,8552872v,1974-30-84,invalid@example.com,non-correctable,00000000,non-correctable,1974-30-84,valid
4199,lkrjhpl,rtumuujokdY,6260909S,1992-28-44,invalid@example.com,non-correctable,00000000,non-correctable,1992-28-44,valid
4200,ywbpewo,bhvvxmbmnmy,1624566b,1989-19-75,invalid@example.com,non-correctable,00000000,non-correctable,1989-19-75,valid
4202,izueqvb,obdeguwobrP,4013174X,1974-74-54,invalid@example.com,non-correctable,00000000,non-correctable,1974-74-54,valid
4204,wodpqpd,sakmzsrkuvr,3023217F,1970-30-94,invalid@example.com,non-correctable,00000000,non-correctable,1970-30-94,valid
4205,dbzhtqe,zichadxysnZ,1073207z,1982-78-89,invalid@example.com,non-correctable,00000000,non-correctable,1982-78-89,valid
4206,ubnwpqj,bbkbbpnlnkW,7755482f,1978-58-66,invalid@example.com,non-correctable,00000000,non-correctable,1978-58-66,valid
4207,oyrmgmw,evzodpgwnur,4449312n,1984-91-70,invalid@example.com,non-correctable,00000000,non-correctable,1984-91-70,valid
4210,uxkjwqk,sstfvjdvdgm,5860792q,1988-14-44,invalid@example.com,non-correctable,00000000,non-correctable,1988-14-44,valid
4213,qqaljge,geprhjtxdip,0085491i,1973-74-70,invalid@example.com,non-correctable,00000000,non-correctable,1973-74-70,valid
4214,ucembee,ijrxotepabL,3771160D,1976-64-72,invalid@example.com,non-correctable,00000000,non-correctable,1976-64-72,valid
4215,fbbyfku,rofbxthsqpE,1681978B,1975-35-91,invalid@example.com,non-correctable,00000000,non-correctable,1975-35-91,valid
4217,hndbslt,kilountzlxt,8609596o,1995-65-54,invalid@example.com,non-correctable,00000000,non-correctable,1995-65-54,valid
4218,enrinrz,utolfhquois,4991452n,1988-54-46,invalid@example.com,non-correctable,00000000,non-correctable,1988-54-46,valid
4219,ldumcje,qpdludsbawr,1783828q,1999-74-40,invalid@example.com,non-correctable,00000000,non-correctable,1999-74-40,valid
4222,xzafblt,xttomgilwxh,7492686v,1983-45-65,invalid@example.com,non-correctable,00000000,non-correctable,1983-45-65,valid
